,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
11/25/20,0.0000120,0.0000000,0.0000000,0.0000010,0.0000070,0.0000030,0.0000080,0.0000130,0.0000020,0.0000060,0.0000050,0.0000070,0.0000010,0.0000120,0.0000140,0.0000120,0.0000130,0.0000160,0.0000060,0.0000060,0.0000010,0.0000060,0.0000080,0.0000080,0.0000130,0.0000050,0.0000060,0.0000210,0.0000080,0.0000080,0.0000010,0.0000080,0.0000110,0.0000010,0.0000060,0.0000050,0.0000000,0.0000120,0.0000040,0.0000050,0.0000110,0.0000070,0.0000010,0.0000320,0.0000140,0.0000070,0.0000080,0.0000000,0.0000030,0.0000020,0.0000070,0.0000120,0.0000220
11/26/20,0.0000080,0.0000030,0.0000000,0.0000060,0.0000040,0.0000010,0.0000090,0.0000000,0.0000030,0.0000000,0.0000000,0.0000040,0.0000010,0.0000000,0.0000120,0.0000140,0.0000120,0.0000000,0.0000000,0.0000000,0.0000000,0.0000050,0.0000000,0.0000000,0.0000000,0.0000060,0.0000050,0.0000060,0.0000170,0.0000070,0.0000000,0.0000040,0.0000090,0.0000030,0.0000000,0.0000130,0.0000000,0.0000090,0.0000000,0.0000000,0.0000080,0.0000110,0.0000000,0.0000000,0.0000080,0.0000060,0.0000000,0.0000000,0.0000020,0.0000020,0.0000090,0.0000120,0.0000000
11/27/20,0.0000000,0.0000000,0.0000000,0.0000030,0.0000000,0.0000020,0.0000030,0.0000100,0.0000050,0.0000000,0.0000050,0.0000040,0.0000020,0.0000080,0.0000070,0.0000120,0.0000030,0.0000090,0.0000080,0.0000090,0.0000000,0.0000040,0.0000040,0.0000190,0.0000180,0.0000020,0.0000000,-0.0000010,0.0000010,0.0000010,0.0000020,0.0000020,0.0000170,0.0000020,0.0000070,0.0000070,0.0000000,0.0000120,0.0000060,0.0000040,0.0000020,0.0000080,0.0000060,0.0000440,0.0000010,0.0000020,0.0000050,0.0000050,0.0000020,0.0000020,0.0000000,0.0000030,0.0000000
11/28/20,0.0000000,0.0000030,0.0000000,0.0000050,0.0000040,0.0000010,0.0000010,0.0000000,0.0000030,0.0000010,0.0000040,0.0000040,0.0000000,0.0000020,0.0000120,0.0000110,0.0000050,0.0000000,0.0000030,0.0000000,0.0000010,0.0000050,0.0000060,0.0000110,0.0000080,0.0000030,0.0000010,0.0000110,0.0000030,0.0000080,0.0000040,0.0000030,0.0000110,0.0000020,0.0000010,0.0000170,0.0000000,0.0000130,0.0000030,0.0000030,0.0000030,0.0000040,0.0000000,0.0000610,0.0000020,0.0000040,0.0000040,0.0000000,0.0000010,0.0000020,0.0000030,0.0000050,0.0000000
11/29/20,0.0000010,0.0000000,0.0000000,0.0000010,0.0000070,0.0000010,0.0000030,0.0000000,0.0000040,0.0000030,0.0000030,0.0000020,0.0000030,0.0000040,0.0000030,0.0000120,0.0000080,0.0000000,0.0000020,0.0000030,0.0000000,0.0000040,0.0000070,0.0000000,0.0000100,0.0000090,0.0000010,0.0000020,0.0000000,0.0000060,0.0000020,0.0000010,0.0000060,0.0000020,0.0000020,0.0000070,0.0000000,0.0000130,0.0000050,0.0000020,0.0000050,0.0000080,0.0000010,0.0000010,0.0000020,0.0000020,0.0000020,0.0000000,0.0000000,0.0000020,0.0000060,0.0000040,0.0000000
11/30/20,0.0000000,0.0000000,0.0000000,0.0000010,0.0000110,0.0000020,0.0000060,0.0000170,0.0000030,0.0000000,0.0000050,0.0000010,0.0000000,0.0000050,0.0000080,0.0000120,0.0000090,0.0000110,0.0000030,0.0000030,0.0000020,0.0000030,0.0000040,0.0000100,0.0000030,0.0000000,0.0000020,0.0000090,0.0000150,0.0000030,0.0000000,0.0000020,0.0000130,0.0000020,0.0000020,0.0000090,0.0000000,0.0000130,0.0000020,0.0000020,0.0000030,0.0000070,0.0000050,0.0000030,0.0000070,0.0000020,0.0000010,0.0000030,0.0000000,0.0000040,0.0000030,0.0000010,0.0000000
12/1/20,0.0000120,0.0000010,0.0000000,0.0000070,0.0000030,0.0000030,0.0000130,0.0000060,0.0000060,0.0000070,0.0000040,0.0000060,0.0000000,0.0000170,0.0000120,0.0000130,0.0000070,0.0000000,0.0000080,0.0000080,0.0000150,0.0000050,0.0000040,0.0000200,0.0000040,0.0000100,0.0000250,0.0000160,0.0000320,0.0000060,0.0000010,0.0000100,0.0000100,0.0000030,0.0000020,0.0000350,0.0000000,0.0000130,0.0000040,0.0000060,0.0000130,0.0000120,0.0000040,0.0000020,0.0000050,0.0000070,0.0000060,0.0000050,0.0000040,0.0000030,0.0000130,0.0000200,0.0000410
12/2/20,0.0000150,0.0000000,0.0000000,0.0000070,0.0000030,0.0000030,0.0000150,0.0000140,0.0000030,0.0000070,0.0000050,0.0000050,0.0000000,0.0000170,0.0000210,0.0000150,0.0000220,0.0000410,0.0000000,0.0000100,0.0000030,0.0000070,0.0000070,0.0000080,0.0000140,0.0000050,0.0000080,0.0000140,0.0000250,0.0000120,0.0000070,0.0000070,0.0000190,0.0000030,0.0000080,0.0000160,0.0000000,0.0000140,0.0000140,0.0000040,0.0000140,0.0000130,0.0000080,0.0000530,0.0000070,0.0000070,0.0000050,0.0000030,0.0000020,0.0000030,0.0000110,0.0000160,0.0000000
12/3/20,0.0000130,0.0000110,0.0000000,0.0000110,0.0000110,0.0000040,0.0000220,0.0000060,0.0000050,0.0000030,0.0000050,0.0000080,0.0000010,0.0000130,0.0000180,0.0000130,0.0000270,0.0000000,0.0000160,0.0000050,0.0000010,0.0000080,0.0000070,0.0000190,0.0000160,0.0000090,0.0000100,0.0000080,0.0000160,0.0000160,0.0000050,0.0000070,0.0000210,0.0000030,0.0000040,0.0000140,0.0000000,0.0000130,0.0000060,0.0000050,0.0000140,0.0000110,0.0000040,0.0000430,0.0000140,0.0000080,0.0000030,0.0000020,0.0000040,0.0000020,0.0000060,0.0000120,0.0000470
12/4/20,0.0000110,0.0000150,0.0000000,0.0000090,0.0000100,0.0000060,0.0000030,0.0000100,0.0000040,0.0000010,0.0000060,0.0000070,0.0000070,0.0000100,0.0000120,0.0000150,0.0000200,0.0000370,0.0000060,0.0000050,0.0000030,0.0000040,0.0000050,0.0000080,0.0000110,0.0000120,0.0000110,0.0000050,0.0000140,0.0000070,0.0000060,0.0000050,0.0000160,0.0000030,0.0000050,0.0000160,0.0000000,0.0000160,0.0000060,0.0000070,0.0000140,0.0000110,0.0000060,0.0000350,0.0000140,0.0000080,0.0000020,0.0000030,0.0000020,0.0000030,0.0000060,0.0000120,0.0000000
12/5/20,0.0000090,0.0000010,0.0000000,0.0000050,0.0000110,0.0000020,0.0000030,0.0000000,0.0000040,0.0000030,0.0000040,0.0000060,0.0000040,0.0000000,0.0000190,0.0000140,0.0000050,0.0000000,0.0000050,0.0000000,0.0000020,0.0000050,0.0000060,0.0000200,0.0000130,0.0000110,0.0000090,0.0000070,0.0000040,0.0000090,0.0000050,0.0000060,0.0000150,0.0000040,0.0000050,0.0000240,0.0000000,0.0000150,0.0000040,0.0000060,0.0000110,0.0000150,0.0000040,0.0000310,0.0000040,0.0000070,0.0000040,0.0000030,0.0000040,0.0000020,0.0000170,0.0000160,0.0000000
12/6/20,0.0000020,0.0000000,0.0000000,0.0000030,0.0000130,0.0000010,0.0000000,0.0000000,0.0000070,0.0000030,0.0000040,0.0000010,0.0000010,0.0000020,0.0000080,0.0000130,0.0000110,0.0000000,0.0000020,0.0000080,0.0000000,0.0000040,0.0000070,0.0000000,0.0000110,0.0000040,0.0000010,0.0000020,0.0000060,0.0000050,0.0000040,0.0000020,0.0000050,0.0000030,0.0000030,0.0000080,0.0000000,0.0000150,0.0000060,0.0000010,0.0000050,0.0000140,0.0000100,0.0000210,0.0000060,0.0000030,0.0000000,0.0000000,0.0000000,0.0000020,0.0000050,0.0000030,0.0000000
12/7/20,0.0000010,0.0000040,0.0000000,0.0000000,0.0000180,0.0000030,0.0000000,0.0000220,0.0000050,0.0000060,0.0000050,0.0000040,0.0000000,0.0000110,0.0000080,0.0000140,0.0000020,0.0000240,0.0000020,0.0000050,0.0000000,0.0000030,0.0000040,0.0000100,0.0000040,0.0000000,0.0000010,0.0000060,0.0000160,0.0000010,0.0000010,0.0000020,0.0000030,0.0000040,0.0000020,0.0000120,0.0000000,0.0000150,0.0000040,0.0000030,0.0000050,0.0000230,0.0000030,0.0000000,0.0000100,0.0000020,0.0000030,0.0000030,0.0000010,0.0000030,0.0000020,0.0000040,0.0000400
12/8/20,0.0000100,0.0000000,0.0000000,0.0000030,0.0000130,0.0000050,0.0000020,0.0000050,0.0000030,0.0000000,0.0000040,0.0000020,0.0000000,0.0000110,0.0000130,0.0000160,0.0000000,0.0000000,0.0000040,0.0000100,0.0000090,0.0000080,0.0000060,0.0000200,0.0000040,0.0000190,0.0000210,0.0000200,0.0000180,0.0000130,0.0000000,0.0000100,0.0000000,0.0000050,0.0000040,0.0000000,0.0000000,0.0000160,0.0000030,0.0000080,0.0000160,0.0000200,0.0000010,0.0000010,0.0000150,0.0000060,0.0000070,0.0000060,0.0000060,0.0000010,0.0000160,0.0000140,0.0000000
12/9/20,0.0000090,0.0000050,0.0000000,0.0000150,0.0000110,0.0000050,0.0000460,0.0000120,0.0000130,0.0000040,0.0000040,0.0000050,0.0000030,0.0000160,0.0000180,0.0000150,0.0000000,0.0000290,0.0000040,0.0000070,0.0000050,0.0000080,0.0000130,0.0000080,0.0000150,0.0000080,0.0000060,0.0000070,0.0000120,0.0000080,0.0000030,0.0000130,0.0000320,0.0000030,0.0000050,0.0000760,0.0000000,0.0000160,0.0000060,0.0000070,0.0000150,0.0000140,0.0000050,0.0000410,0.0000090,0.0000090,0.0000070,0.0000020,0.0000020,0.0000010,0.0000170,0.0000150,0.0000170
12/10/20,0.0000100,0.0000070,0.0000000,0.0000100,0.0000110,0.0000040,0.0000210,0.0000120,0.0000060,0.0000060,0.0000060,0.0000050,0.0000010,0.0000180,0.0000180,0.0000160,0.0000000,0.0000000,0.0000060,0.0000090,0.0000000,0.0000080,0.0000060,0.0000190,0.0000160,0.0000140,0.0000110,0.0000090,0.0000180,0.0000160,0.0000100,0.0000070,0.0000110,0.0000040,0.0000050,0.0000300,0.0000000,0.0000170,0.0000090,0.0000030,0.0000180,0.0000250,0.0000030,0.0000340,0.0000100,0.0000070,0.0000070,0.0000050,0.0000060,0.0000010,0.0000110,0.0000120,0.0000000
12/11/20,0.0000110,0.0000040,0.0000000,0.0000130,0.0000180,0.0000050,0.0000150,0.0000100,0.0000040,0.0000010,0.0000060,0.0000050,0.0000010,0.0000080,0.0000180,0.0000160,0.0001490,0.0000450,0.0000050,0.0000090,0.0000030,0.0000090,0.0000070,0.0000070,0.0000170,0.0000140,0.0000010,0.0000220,0.0000070,0.0000150,0.0000040,0.0000060,0.0000210,0.0000050,0.0000040,0.0000280,0.0000000,0.0000160,0.0000070,0.0000040,0.0000170,0.0000190,0.0000090,0.0000370,0.0000130,0.0000080,0.0000030,0.0000060,0.0000040,0.0000010,0.0000090,0.0000100,0.0000380
12/12/20,0.0000030,0.0000240,0.0000000,0.0000110,0.0000120,0.0000030,0.0000040,0.0000000,0.0000070,0.0000060,0.0000030,0.0000040,0.0000010,0.0000100,0.0000130,0.0000140,0.0000050,0.0000000,0.0000050,0.0000000,0.0000050,0.0000060,0.0000070,0.0000230,0.0000120,0.0000190,0.0000080,0.0000100,0.0000110,0.0000130,0.0000070,0.0000080,0.0000110,0.0000050,0.0000040,0.0000290,0.0000000,0.0000160,0.0000090,0.0000030,0.0000150,0.0000180,0.0000020,0.0000370,0.0000110,0.0000060,0.0000040,0.0000030,0.0000050,0.0000000,0.0000160,0.0000100,0.0000000
12/13/20,0.0000000,0.0000000,0.0000000,0.0000050,0.0000110,0.0000020,0.0000150,0.0000000,0.0000130,0.0000030,0.0000040,0.0000000,0.0000020,0.0000030,0.0000080,0.0000130,0.0000000,0.0000000,0.0000030,0.0000110,0.0000000,0.0000030,0.0000060,0.0000000,0.0000150,0.0000060,0.0000010,0.0000020,0.0000040,0.0000060,0.0000020,0.0000020,0.0000210,0.0000060,0.0000030,0.0000000,0.0000000,0.0000150,0.0000060,0.0000010,0.0000100,0.0000280,0.0000100,0.0000180,0.0000090,0.0000030,0.0000050,0.0000000,0.0000000,0.0000000,0.0000010,0.0000030,0.0000000
12/14/20,0.0000000,0.0000000,0.0000000,0.0000000,0.0000150,0.0000020,0.0000020,0.0000230,0.0000060,0.0000010,0.0000060,0.0000030,0.0000000,0.0000110,0.0000090,0.0000160,0.0000190,0.0000130,0.0000040,0.0000060,0.0000010,0.0000040,0.0000060,0.0000090,0.0000030,0.0000020,0.0000010,0.0000000,0.0000230,0.0000030,0.0000010,0.0000030,0.0000100,0.0000040,0.0000030,0.0000070,0.0000000,0.0000160,0.0000020,0.0000010,0.0000050,0.0000140,0.0000020,0.0000000,0.0000120,0.0000020,0.0000020,0.0000020,0.0000000,0.0000000,0.0000060,0.0000020,0.0000000
12/15/20,0.0000040,0.0000040,0.0000000,0.0000090,0.0000090,0.0000080,0.0000200,0.0000060,0.0000070,0.0000060,0.0000040,0.0000050,0.0000000,0.0000110,0.0000100,0.0000140,0.0000210,0.0000000,0.0000030,0.0000110,0.0000040,0.0000110,0.0000080,0.0000210,0.0000040,0.0000160,0.0000340,0.0000070,0.0000100,0.0000150,0.0000000,0.0000110,0.0000130,0.0000060,0.0000020,0.0000170,0.0000000,0.0000160,0.0000040,0.0000120,0.0000190,0.0000150,0.0000010,0.0000020,0.0000110,0.0000070,0.0000050,0.0000060,0.0000070,0.0000000,0.0000190,0.0000100,0.0000120
12/16/20,0.0000150,0.0000030,0.0000000,0.0000150,0.0000190,0.0000090,0.0000120,0.0000110,0.0000130,0.0000000,0.0000060,0.0000060,0.0000030,0.0000100,0.0000150,0.0000140,0.0000040,0.0000470,0.0000050,0.0000080,0.0000010,0.0000110,0.0000100,0.0000090,0.0000160,0.0000140,0.0000100,0.0000090,0.0000050,0.0000180,0.0000150,0.0000150,0.0000210,0.0000060,0.0000090,0.0000330,0.0000000,0.0000180,0.0000110,0.0000120,0.0000250,0.0000180,0.0000090,0.0000440,0.0000080,0.0000090,0.0000060,0.0000080,0.0000040,0.0000130,0.0000150,0.0000150,0.0000000
12/17/20,0.0000110,0.0000030,0.0000000,0.0000200,0.0000130,0.0000080,0.0000120,0.0000130,0.0000060,0.0000070,0.0000050,0.0000060,0.0000010,0.0000160,0.0000160,0.0000170,0.0000320,0.0000030,0.0000120,0.0000070,0.0000070,0.0000080,0.0000070,0.0000210,0.0000150,0.0000090,0.0000080,0.0000120,0.0000030,0.0000060,0.0000030,0.0000090,0.0000260,0.0000070,0.0000080,0.0000120,0.0000000,0.0000180,0.0000040,0.0000050,0.0000170,0.0000160,0.0000080,0.0000010,0.0000260,0.0000080,0.0000090,0.0000000,0.0000050,0.0000100,0.0000180,0.0000120,0.0000400
12/18/20,0.0000090,0.0000000,0.0000000,0.0000200,0.0000090,0.0000070,0.0000060,0.0000080,0.0000070,0.0000040,0.0000040,0.0000040,0.0000010,0.0000090,0.0000170,0.0000160,0.0000000,0.0000310,0.0000060,0.0000060,0.0000040,0.0000060,0.0000080,0.0000070,0.0000120,0.0000110,0.0000040,0.0000050,0.0000090,0.0000110,0.0000070,0.0000050,0.0000120,0.0000070,0.0000060,0.0000280,0.0000000,0.0000180,0.0000040,0.0000050,0.0000170,0.0000140,0.0000060,0.0000320,0.0000170,0.0000110,0.0000040,0.0000030,0.0000050,-0.0000020,0.0000110,0.0000120,0.0000000
12/19/20,0.0000190,0.0000010,0.0000000,0.0000160,0.0000170,0.0000040,0.0000140,0.0000000,0.0000130,0.0000030,0.0000030,0.0000050,0.0000000,0.0000000,0.0000090,0.0000140,0.0000260,0.0000000,0.0000060,0.0000000,0.0000080,0.0000090,0.0000070,0.0000210,0.0000100,0.0000120,0.0000100,0.0000090,0.0000030,0.0000140,0.0000090,0.0000060,0.0000130,0.0000060,0.0000060,0.0000080,0.0000000,0.0000160,0.0000070,0.0000090,0.0000160,0.0000190,0.0000040,0.0000240,0.0000000,0.0000060,0.0000020,0.0000020,0.0000050,0.0000000,0.0000170,0.0000150,0.0000000
12/20/20,0.0000000,0.0000000,0.0000000,0.0000050,0.0000150,0.0000020,0.0000050,0.0000000,0.0000140,0.0000100,0.0000040,0.0000000,0.0000010,0.0000030,0.0000060,0.0000130,0.0000180,0.0000000,0.0000060,0.0000100,0.0000000,0.0000060,0.0000090,0.0000000,0.0000120,0.0000060,0.0000040,0.0000010,0.0000060,0.0000100,0.0000040,0.0000020,0.0000080,0.0000060,0.0000040,0.0000000,0.0000000,0.0000160,0.0000060,0.0000000,0.0000070,0.0000130,0.0000080,0.0000120,0.0000160,0.0000040,0.0000020,0.0000050,0.0000010,0.0000000,0.0000030,0.0000040,0.0000000
12/21/20,0.0000000,0.0000000,0.0000000,0.0000000,0.0000190,0.0000050,0.0000020,0.0000270,0.0000070,0.0000070,0.0000050,0.0000020,0.0000000,0.0000120,0.0000090,0.0000160,0.0000000,0.0000370,0.0000030,0.0000140,0.0000010,0.0000040,0.0000060,0.0000080,0.0000040,0.0000010,0.0000020,0.0000150,0.0000130,0.0000020,0.0000000,0.0000030,0.0000040,0.0000070,0.0000020,0.0000030,0.0000000,0.0000170,0.0000020,0.0000010,0.0000050,0.0000100,0.0000050,0.0000230,0.0000100,0.0000040,0.0000020,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000
12/22/20,0.0000130,0.0000130,0.0000000,0.0000210,0.0000140,0.0000090,-0.0000020,0.0000080,0.0000070,0.0000030,0.0000030,0.0000060,0.0000000,0.0000070,0.0000110,0.0000120,0.0000200,0.0000000,0.0000060,0.0000110,0.0000070,0.0000080,0.0000070,0.0000190,0.0000040,0.0000270,0.0000320,0.0000130,0.0000050,0.0000120,0.0000000,0.0000120,0.0000110,0.0000080,0.0000050,0.0000070,0.0000000,0.0000170,0.0000060,0.0000080,0.0000250,0.0000170,0.0000030,0.0000000,0.0000190,0.0000060,0.0000040,0.0000020,0.0000060,0.0000030,0.0000230,0.0000220,0.0000380
12/23/20,0.0000280,0.0000040,0.0000000,0.0000070,0.0000130,0.0000090,0.0000160,0.0000090,0.0000090,0.0000100,0.0000060,0.0000050,0.0000020,0.0000060,0.0000130,0.0000140,0.0000050,0.0000140,0.0000060,0.0000150,0.0000060,0.0000080,0.0000120,0.0000070,0.0000130,0.0000140,0.0000160,0.0000180,0.0000210,0.0000150,0.0000150,0.0000160,0.0000190,0.0000080,0.0000070,0.0000070,0.0000000,0.0000130,0.0000110,0.0000050,0.0000200,0.0000090,0.0000100,0.0000090,0.0000160,0.0000090,0.0000070,0.0000080,0.0000060,0.0000040,0.0000130,0.0000130,0.0000000
12/24/20,0.0000180,0.0000030,0.0000000,0.0000160,0.0000100,0.0000080,0.0000150,0.0000150,0.0000090,0.0000070,0.0000060,0.0000060,0.0000000,0.0000140,0.0000090,0.0000110,0.0000230,0.0000040,0.0000000,0.0000100,0.0000040,0.0000100,0.0000110,0.0000000,0.0000140,0.0000080,0.0000070,0.0000020,0.0000040,0.0000150,0.0000100,0.0000090,0.0000140,0.0000080,0.0000000,0.0000220,0.0000000,0.0000120,0.0000110,0.0000030,0.0000200,0.0000160,0.0000030,0.0000460,0.0000070,0.0000100,0.0000020,0.0000050,0.0000040,0.0000030,0.0000190,0.0000110,0.0000000
12/25/20,0.0000010,0.0000000,0.0000000,0.0000160,0.0000110,0.0000020,0.0000060,0.0000000,0.0000110,0.0000000,0.0000000,0.0000050,0.0000000,0.0000000,0.0000150,0.0000120,0.0000020,0.0000010,0.0000000,0.0000000,0.0000010,0.0000050,0.0000000,0.0000000,0.0000000,0.0000020,0.0000010,0.0000000,-0.0000050,0.0000090,0.0000000,0.0000060,0.0000170,0.0000070,0.0000000,0.0000050,0.0000000,0.0000140,0.0000000,0.0000000,0.0000110,0.0000200,0.0000000,0.0000000,0.0000000,0.0000060,0.0000000,0.0000000,0.0000030,0.0000000,0.0000110,0.0000010,0.0000000
12/26/20,0.0000010,0.0000010,0.0000000,0.0000020,0.0000010,0.0000060,0.0000010,0.0000000,0.0000080,0.0000090,0.0000070,0.0000050,0.0000000,0.0000030,0.0000060,0.0000140,0.0000000,0.0000000,0.0000150,0.0000000,0.0000000,0.0000030,0.0000070,0.0000280,0.0000100,0.0000010,0.0000020,0.0000030,0.0000010,0.0000000,0.0000080,0.0000020,0.0000040,0.0000070,0.0000160,0.0000000,0.0000000,0.0000160,0.0000070,0.0000020,0.0000020,0.0000100,0.0000160,0.0000180,0.0000020,0.0000010,0.0000020,0.0000020,0.0000020,0.0000000,0.0000030,0.0000010,0.0000000
12/27/20,0.0000010,0.0000000,0.0000000,0.0000000,0.0000140,0.0000020,0.0000030,0.0000000,0.0000150,0.0000090,0.0000040,0.0000000,0.0000000,0.0000000,0.0000090,0.0000140,0.0000000,0.0000000,0.0000050,0.0000040,0.0000030,0.0000050,0.0000150,0.0000000,0.0000070,0.0000140,0.0000000,0.0000050,0.0000000,0.0000030,0.0000050,0.0000020,0.0000140,0.0000060,0.0000020,0.0000030,0.0000000,0.0000150,0.0000030,0.0000010,0.0000090,0.0000120,0.0000060,0.0000000,0.0000100,0.0000020,0.0000010,0.0000100,0.0000020,0.0000000,0.0000010,0.0000020,0.0000000
12/28/20,0.0000040,0.0000000,0.0000000,0.0000060,0.0000180,0.0000070,0.0000040,0.0000320,0.0000090,0.0000040,0.0000040,0.0000010,0.0000000,0.0000130,0.0000110,0.0000150,0.0000000,0.0000140,0.0000020,0.0000100,0.0000020,0.0000050,0.0000070,0.0000060,0.0000020,0.0000090,0.0000010,0.0000030,0.0000140,0.0000070,0.0000050,0.0000020,0.0000170,0.0000070,0.0000010,0.0000050,0.0000000,0.0000160,0.0000030,0.0000010,0.0000070,0.0000130,0.0000030,0.0000000,0.0000110,0.0000030,0.0000020,0.0000030,0.0000010,0.0000010,0.0000050,0.0000040,0.0000550
12/29/20,0.0000050,0.0000010,0.0000000,0.0000230,0.0000220,0.0000110,0.0000100,0.0000060,0.0000060,0.0000060,0.0000050,0.0000080,0.0000000,0.0000090,0.0000100,0.0000180,0.0000220,0.0000090,0.0000070,0.0000130,0.0000050,0.0000100,0.0000090,0.0000210,0.0000060,0.0000290,0.0000150,0.0000110,0.0000080,0.0000150,0.0000150,0.0000140,0.0000100,0.0000070,0.0000010,0.0000080,0.0000000,0.0000140,0.0000060,0.0000040,0.0000220,0.0000160,0.0000050,0.0000000,0.0000180,0.0000080,0.0000050,0.0000020,0.0000070,0.0000230,0.0000120,0.0000160,0.0000000
12/30/20,0.0000080,0.0000030,0.0000000,0.0000110,0.0000110,0.0000120,0.0000110,0.0000110,0.0000080,0.0000070,0.0000060,0.0000060,0.0000000,0.0000060,0.0000170,0.0000150,0.0000030,0.0000570,0.0000060,0.0000110,0.0000010,0.0000070,0.0000170,0.0000050,0.0000120,0.0000090,0.0000130,0.0000100,0.0000040,0.0000150,0.0000040,0.0000200,0.0000160,0.0000080,0.0000150,0.0000080,0.0000000,0.0000130,0.0000120,0.0000050,0.0000250,0.0000100,0.0000100,0.0000200,0.0000150,0.0000110,0.0000070,0.0000060,0.0000070,0.0000070,0.0000190,0.0000070,0.0000000
12/31/20,0.0000110,0.0000040,0.0000000,0.0000200,0.0000130,0.0000140,0.0000110,0.0000090,0.0000060,0.0000090,0.0000060,0.0000080,0.0000020,0.0000180,0.0000130,0.0000110,0.0000220,0.0000000,0.0000000,0.0000090,0.0000100,0.0000080,0.0000120,0.0000000,0.0000110,0.0000130,0.0000050,0.0000100,0.0000210,0.0000190,0.0000130,0.0000100,0.0000200,0.0000070,0.0000020,0.0000220,0.0000000,0.0000130,0.0000090,0.0000020,0.0000220,0.0000180,0.0000090,0.0000270,0.0000140,0.0000110,0.0000040,0.0000030,0.0000060,0.0000050,0.0000110,0.0000090,0.0000570
1/1/21,0.0000090,0.0000000,0.0000000,0.0000210,0.0000120,0.0000090,0.0000100,0.0000000,0.0000040,0.0000030,0.0000000,0.0000020,0.0000010,0.0000000,0.0000000,0.0000120,0.0000020,0.0000470,0.0000000,0.0000000,0.0000040,0.0000080,0.0000000,0.0000000,0.0000000,0.0000100,0.0000030,0.0000000,0.0000090,0.0000070,0.0000000,0.0000130,0.0000120,0.0000090,0.0000000,0.0000220,0.0000000,0.0000120,0.0000000,0.0000000,0.0000170,0.0000130,0.0000000,0.0000000,0.0000000,0.0000100,0.0000000,0.0000000,0.0000060,0.0000000,0.0000130,0.0000020,0.0000000
1/2/21,0.0000000,0.0000120,0.0000000,0.0000060,0.0000060,0.0000060,0.0000070,0.0000290,0.0000070,0.0000060,0.0000100,0.0000000,0.0000000,0.0000070,0.0000190,0.0000140,0.0000150,0.0000000,0.0000170,0.0000000,0.0000040,0.0000040,0.0000110,0.0000290,0.0000100,0.0000080,0.0000010,0.0000090,0.0000010,0.0000020,0.0000070,0.0000030,0.0000150,0.0000060,0.0000140,0.0000010,0.0000000,0.0000130,0.0000100,0.0000040,0.0000020,0.0000120,0.0000170,0.0000150,0.0000090,0.0000030,0.0000080,0.0000050,0.0000040,0.0000000,0.0000070,0.0000000,0.0000000
1/3/21,0.0000000,0.0000000,0.0000000,0.0000000,0.0000070,0.0000020,0.0000040,0.0000000,0.0000080,0.0000030,0.0000050,0.0000000,0.0000000,0.0000000,0.0000080,0.0000090,0.0000000,0.0000000,0.0000060,0.0000110,0.0000010,0.0000040,0.0000160,0.0000000,0.0000090,0.0000100,0.0000030,0.0000010,0.0000020,0.0000100,0.0000080,0.0000020,0.0000080,0.0000080,0.0000020,0.0000000,0.0000000,0.0000120,0.0000050,0.0000020,0.0000050,0.0000160,0.0000160,0.0000140,0.0000080,0.0000020,0.0000020,0.0000020,0.0000010,0.0000000,0.0000020,0.0000010,0.0000000
1/4/21,0.0000010,0.0000040,0.0000000,0.0000000,0.0000170,0.0000100,0.0000020,0.0000190,0.0000050,0.0000040,0.0000050,0.0000010,0.0000000,0.0000060,0.0000070,0.0000160,0.0000150,0.0000060,0.0000060,0.0000100,0.0000010,0.0000050,0.0000090,0.0000090,0.0000020,0.0000040,0.0000000,0.0000030,0.0000050,0.0000080,0.0000010,0.0000020,0.0000110,0.0000090,0.0000030,0.0000030,0.0000000,0.0000140,0.0000010,0.0000010,0.0000080,0.0000170,0.0000030,0.0000000,0.0000210,0.0000030,0.0000010,0.0000060,0.0000010,0.0000030,0.0000110,0.0000010,0.0000000
1/5/21,0.0000020,0.0000000,0.0000000,0.0000350,0.0000120,0.0000130,0.0000080,0.0000070,0.0000080,0.0000060,0.0000050,0.0000100,0.0000000,0.0000070,0.0000120,0.0000100,0.0000020,0.0000330,0.0000050,0.0000110,0.0000060,0.0000090,0.0000090,0.0000220,0.0000030,0.0000310,0.0000320,0.0000280,0.0000050,0.0000090,0.0000080,0.0000180,0.0000100,0.0000080,0.0000050,0.0000220,0.0000000,0.0000120,0.0000050,0.0000100,0.0000160,0.0000120,0.0000030,0.0000000,0.0000140,0.0000080,0.0000020,0.0000080,0.0000070,0.0000080,0.0000260,0.0000170,0.0000450
