,FIPS,Admin2,Province_State,3/31/21
3054,51620,Franklin City,Virginia,1061
3055,51069,Frederick,Virginia,7233
3056,51630,Fredericksburg,Virginia,1879
3057,51640,Galax,Virginia,1034
3058,51071,Giles,Virginia,1156
3059,51073,Gloucester,Virginia,2056
3060,51075,Goochland,Virginia,1315
3061,51077,Grayson,Virginia,1221
3062,51079,Greene,Virginia,1132
3063,51081,Greensville,Virginia,1525
3064,51083,Halifax,Virginia,2672
3065,51650,Hampton,Virginia,9523
3066,51085,Hanover,Virginia,7332
3067,51660,Harrisonburg,Virginia,6166
3068,51087,Henrico,Virginia,23156
3069,51089,Henry,Virginia,4387
3070,51091,Highland,Virginia,107
3071,51670,Hopewell,Virginia,2348
3072,51093,Isle of Wight,Virginia,2919
3073,51095,James City,Virginia,4254
3074,51099,King George,Virginia,1522
3075,51101,King William,Virginia,1076
3076,51097,King and Queen,Virginia,356
3077,51103,Lancaster,Virginia,683
3078,51105,Lee,Virginia,2363
3079,51678,Lexington,Virginia,1151
3080,51107,Loudoun,Virginia,25251
3081,51109,Louisa,Virginia,1791
3082,51111,Lunenburg,Virginia,721
3083,51680,Lynchburg,Virginia,7196
3084,51113,Madison,Virginia,563
3085,51683,Manassas,Virginia,4159
3086,51685,Manassas Park,Virginia,1169
3087,51690,Martinsville,Virginia,1553
3088,51115,Mathews,Virginia,577
3089,51117,Mecklenburg,Virginia,2150
3090,51119,Middlesex,Virginia,554
3091,51121,Montgomery,Virginia,8780
3092,51125,Nelson,Virginia,864
3093,51127,New Kent,Virginia,1385
3094,51700,Newport News,Virginia,12687
3095,51710,Norfolk,Virginia,16133
3096,51131,Northampton,Virginia,757
3097,51133,Northumberland,Virginia,711
3098,51720,Norton,Virginia,251
3099,51135,Nottoway,Virginia,1865
3100,51137,Orange,Virginia,2005
3101,80051,Out of VA,Virginia,0
3102,51139,Page,Virginia,1907
3103,51141,Patrick,Virginia,1279
3104,51730,Petersburg,Virginia,3509
3105,51143,Pittsylvania,Virginia,5304
3106,51735,Poquoson,Virginia,805
3107,51740,Portsmouth,Virginia,8338
3108,51145,Powhatan,Virginia,1772
3109,51147,Prince Edward,Virginia,2006
3110,51149,Prince George,Virginia,3238
3111,51153,Prince William,Virginia,41934
3112,51155,Pulaski,Virginia,2456
3113,51750,Radford,Virginia,2010
3114,51157,Rappahannock,Virginia,320
3115,51159,Richmond,Virginia,1406
3116,51760,Richmond City,Virginia,15773
3117,51161,Roanoke,Virginia,7776
3118,51770,Roanoke City,Virginia,7985
3119,51163,Rockbridge,Virginia,1446
3120,51165,Rockingham,Virginia,6347
3121,51167,Russell,Virginia,2158
3122,51775,Salem,Virginia,1983
3123,51169,Scott,Virginia,1694
3124,51171,Shenandoah,Virginia,3889
3125,51173,Smyth,Virginia,2628
3126,51175,Southampton,Virginia,1913
3127,51177,Spotsylvania,Virginia,8845
3128,51179,Stafford,Virginia,10150
3129,51790,Staunton,Virginia,2527
3130,51800,Suffolk,Virginia,7391
3131,51181,Surry,Virginia,405
3132,51183,Sussex,Virginia,1135
3133,51185,Tazewell,Virginia,3386
3134,90051,Unassigned,Virginia,0
3135,51810,Virginia Beach,Virginia,33166
3136,51187,Warren,Virginia,2559
3137,51191,Washington,Virginia,4482
3138,51820,Waynesboro,Virginia,2251
3139,51193,Westmoreland,Virginia,1194
3140,51830,Williamsburg,Virginia,684
3141,51840,Winchester,Virginia,2657
3142,51195,Wise,Virginia,2984
3143,51197,Wythe,Virginia,2313
3144,51199,York,Virginia,3439
3145,53001,Adams,Washington,1994
3146,53003,Asotin,Washington,1333
3147,53005,Benton,Washington,15677
3148,53007,Chelan,Washington,6327
3149,53009,Clallam,Washington,1035
3150,53011,Clark,Washington,20221
3151,53013,Columbia,Washington,117
3152,53015,Cowlitz,Washington,4864
3153,53017,Douglas,Washington,3368
3154,53019,Ferry,Washington,221
3155,53021,Franklin,Washington,11588
3156,53023,Garfield,Washington,120
3157,53025,Grant,Washington,8049
3158,53027,Grays Harbor,Washington,3546
3159,53029,Island,Washington,1479
3160,53031,Jefferson,Washington,347
3161,53033,King,Washington,90692
3162,53035,Kitsap,Washington,6401
3163,53037,Kittitas,Washington,2507
3164,53039,Klickitat,Washington,680
3165,53041,Lewis,Washington,3952
3166,53043,Lincoln,Washington,361
3167,53045,Mason,Washington,2444
3168,53047,Okanogan,Washington,2283
3169,80053,Out of WA,Washington,0
3170,53049,Pacific,Washington,787
3171,53051,Pend Oreille,Washington,676
3172,53053,Pierce,Washington,42514
3173,53055,San Juan,Washington,132
3174,53057,Skagit,Washington,4722
3175,53059,Skamania,Washington,265
3176,53061,Snohomish,Washington,32093
3177,53063,Spokane,Washington,38420
3178,53065,Stevens,Washington,1770
3179,53067,Thurston,Washington,7832
3180,90053,Unassigned,Washington,1480
3181,53069,Wahkiakum,Washington,102
3182,53071,Walla Walla,Washington,4826
3183,53073,Whatcom,Washington,7531
3184,53075,Whitman,Washington,3742
3185,53077,Yakima,Washington,27988
3186,54001,Barbour,West Virginia,1313
3187,54003,Berkeley,West Virginia,10686
3188,54005,Boone,West Virginia,1744
3189,54007,Braxton,West Virginia,838
3190,54009,Brooke,West Virginia,2063
3191,54011,Cabell,West Virginia,8406
3192,54013,Calhoun,West Virginia,243
3193,54015,Clay,West Virginia,394
3194,54017,Doddridge,West Virginia,515
3195,54019,Fayette,West Virginia,2994
3196,54021,Gilmer,West Virginia,730
3197,54023,Grant,West Virginia,1169
3198,54025,Greenbrier,West Virginia,2500
3199,54027,Hampshire,West Virginia,1616
3200,54029,Hancock,West Virginia,2631
3201,54031,Hardy,West Virginia,1394
3202,54033,Harrison,West Virginia,5156
3203,54035,Jackson,West Virginia,1778
3204,54037,Jefferson,West Virginia,4051
3205,54039,Kanawha,West Virginia,13095
3206,54041,Lewis,West Virginia,1103
3207,54043,Lincoln,West Virginia,1357
3208,54045,Logan,West Virginia,2943
3209,54049,Marion,West Virginia,3934
3210,54051,Marshall,West Virginia,3175
3211,54053,Mason,West Virginia,1872
3212,54047,McDowell,West Virginia,1412
3213,54055,Mercer,West Virginia,4389
3214,54057,Mineral,West Virginia,2646
3215,54059,Mingo,West Virginia,2309
3216,54061,Monongalia,West Virginia,8655
3217,54063,Monroe,West Virginia,1017
3218,54065,Morgan,West Virginia,1017
3219,54067,Nicholas,West Virginia,1381
3220,54069,Ohio,West Virginia,3842
3221,80054,Out of WV,West Virginia,0
3222,54071,Pendleton,West Virginia,666
3223,54073,Pleasants,West Virginia,817
3224,54075,Pocahontas,West Virginia,616
3225,54077,Preston,West Virginia,2720
3226,54079,Putnam,West Virginia,4544
3227,54081,Raleigh,West Virginia,5533
3228,54083,Randolph,West Virginia,2465
3229,54085,Ritchie,West Virginia,640
3230,54087,Roane,West Virginia,526
3231,54089,Summers,West Virginia,728
3232,54091,Taylor,West Virginia,1152
3233,54093,Tucker,West Virginia,517
3234,54095,Tyler,West Virginia,657
3235,90054,Unassigned,West Virginia,0
3236,54097,Upshur,West Virginia,1782
3237,54099,Wayne,West Virginia,2750
3238,54101,Webster,West Virginia,447
3239,54103,Wetzel,West Virginia,1169
3240,54105,Wirt,West Virginia,368
3241,54107,Wood,West Virginia,7446
3242,54109,Wyoming,West Virginia,1827
3243,55001,Adams,Wisconsin,1794
3244,55003,Ashland,Wisconsin,1274
3245,55005,Barron,Wisconsin,5679
3246,55007,Bayfield,Wisconsin,1178
3247,55009,Brown,Wisconsin,33812
3248,55011,Buffalo,Wisconsin,1361
3249,55013,Burnett,Wisconsin,1372
3250,55015,Calumet,Wisconsin,6213
3251,55017,Chippewa,Wisconsin,7370
3252,55019,Clark,Wisconsin,3562
3253,55021,Columbia,Wisconsin,5557
3254,55023,Crawford,Wisconsin,1731
3255,55025,Dane,Wisconsin,43511
3256,55027,Dodge,Wisconsin,12413
3257,55029,Door,Wisconsin,2733
3258,55031,Douglas,Wisconsin,4398
3259,55033,Dunn,Wisconsin,4765
3260,55035,Eau Claire,Wisconsin,11585
3261,55037,Florence,Wisconsin,480
3262,55039,Fond du Lac,Wisconsin,13271
3263,55041,Forest,Wisconsin,1007
3264,55043,Grant,Wisconsin,5461
3265,55045,Green,Wisconsin,3478
3266,55047,Green Lake,Wisconsin,1968
3267,55049,Iowa,Wisconsin,2041
3268,55051,Iron,Wisconsin,685
3269,55053,Jackson,Wisconsin,2638
3270,55055,Jefferson,Wisconsin,9141
3271,55057,Juneau,Wisconsin,3148
3272,55059,Kenosha,Wisconsin,17468
3273,55061,Kewaunee,Wisconsin,2611
3274,55063,La Crosse,Wisconsin,13184
3275,55065,Lafayette,Wisconsin,1654
3276,55067,Langlade,Wisconsin,2104
3277,55069,Lincoln,Wisconsin,3159
3278,55071,Manitowoc,Wisconsin,8526
3279,55073,Marathon,Wisconsin,15335
3280,55075,Marinette,Wisconsin,4412
3281,55077,Marquette,Wisconsin,1509
3282,55078,Menominee,Wisconsin,797
3283,55079,Milwaukee,Wisconsin,110286
3284,55081,Monroe,Wisconsin,4485
3285,55083,Oconto,Wisconsin,4798
3286,55085,Oneida,Wisconsin,3647
3287,80055,Out of WI,Wisconsin,0
3288,55087,Outagamie,Wisconsin,22569
3289,55089,Ozaukee,Wisconsin,8812
3290,55091,Pepin,Wisconsin,841
3291,55093,Pierce,Wisconsin,4547
3292,55095,Polk,Wisconsin,4133
3293,55097,Portage,Wisconsin,7087
3294,55099,Price,Wisconsin,1272
3295,55101,Racine,Wisconsin,23490
3296,55103,Richland,Wisconsin,1339
3297,55105,Rock,Wisconsin,16446
3298,55107,Rusk,Wisconsin,1324
3299,55111,Sauk,Wisconsin,5752
3300,55113,Sawyer,Wisconsin,1612
3301,55115,Shawano,Wisconsin,5178
3302,55117,Sheboygan,Wisconsin,14109
3303,55109,St. Croix,Wisconsin,8419
3304,55119,Taylor,Wisconsin,2051
3305,55121,Trempealeau,Wisconsin,3564
3306,90055,Unassigned,Wisconsin,0
3307,55123,Vernon,Wisconsin,1940
3308,55125,Vilas,Wisconsin,2335
3309,55127,Walworth,Wisconsin,11634
3310,55129,Washburn,Wisconsin,1430
3311,55131,Washington,Wisconsin,16001
3312,55133,Waukesha,Wisconsin,46635
3313,55135,Waupaca,Wisconsin,5837
3314,55137,Waushara,Wisconsin,2434
3315,55139,Winnebago,Wisconsin,20419
3316,55141,Wood,Wisconsin,7230
3317,56001,Albany,Wyoming,3970
3318,56003,Big Horn,Wyoming,1111
3319,56005,Campbell,Wyoming,4741
3320,56007,Carbon,Wyoming,1516
3321,56009,Converse,Wyoming,982
3322,56011,Crook,Wyoming,424
3323,56013,Fremont,Wyoming,5070
3324,56015,Goshen,Wyoming,1169
3325,56017,Hot Springs,Wyoming,362
3326,56019,Johnson,Wyoming,713
3327,56021,Laramie,Wyoming,8614
3328,56023,Lincoln,Wyoming,1354
3329,56025,Natrona,Wyoming,7817
3330,56027,Niobrara,Wyoming,150
3331,80056,Out of WY,Wyoming,0
3332,56029,Park,Wyoming,2640
3333,56031,Platte,Wyoming,610
3334,56033,Sheridan,Wyoming,3079
3335,56035,Sublette,Wyoming,705
3336,56037,Sweetwater,Wyoming,4022
3337,56039,Teton,Wyoming,3609
3338,56041,Uinta,Wyoming,2128
3339,90056,Unassigned,Wyoming,0
3340,56043,Washakie,Wyoming,891
3341,56045,Weston,Wyoming,633
